lesson_id,course_id,lesson_title,content,created_at
1372,93,Lesson 1372,Lesson content,2024-05-11T12:16:32
1373,180,Lesson 1373,Lesson content,2024-03-18T18:35:27
1374,38,Lesson 1374,Lesson content,2024-08-19T01:26:12
1375,148,Lesson 1375,Lesson content,2024-11-23T18:55:30
1376,172,Lesson 1376,Lesson content,2024-06-06T00:14:48
1377,51,Lesson 1377,Lesson content,2024-02-17T16:13:34
1378,19,Lesson 1378,Lesson content,2024-03-31T10:30:08
1379,120,Lesson 1379,Lesson content,2024-11-21T11:44:35
1380,68,Lesson 1380,Lesson content,2024-06-13T22:31:48
1381,66,Lesson 1381,Lesson content,2024-10-08T15:21:30
1382,141,Lesson 1382,Lesson content,2024-07-12T20:02:36
1383,190,Lesson 1383,Lesson content,2024-04-18T03:58:44
1384,189,Lesson 1384,Lesson content,2024-10-24T00:36:40
1385,158,Lesson 1385,Lesson content,2024-10-04T02:14:39
1386,98,Lesson 1386,Lesson content,2024-10-24T11:22:40
1387,158,Lesson 1387,Lesson content,2024-08-13T23:52:28
1388,179,Lesson 1388,Lesson content,2024-08-18T13:13:07
1389,88,Lesson 1389,Lesson content,2024-04-16T00:17:26
1390,176,Lesson 1390,Lesson content,2024-10-20T17:15:15
1391,33,Lesson 1391,Lesson content,2024-11-02T14:36:20
1392,105,Lesson 1392,Lesson content,2024-11-07T01:42:50
1393,74,Lesson 1393,Lesson content,2024-09-07T00:56:29
1394,82,Lesson 1394,Lesson content,2024-06-04T10:27:55
1395,19,Lesson 1395,Lesson content,2024-05-18T07:04:02
1396,71,Lesson 1396,Lesson content,2024-07-03T19:01:20
1397,57,Lesson 1397,Lesson content,2024-09-15T21:52:48
1398,147,Lesson 1398,Lesson content,2024-08-22T05:54:33
1399,79,Lesson 1399,Lesson content,2024-06-06T01:41:15
1400,169,Lesson 1400,Lesson content,2024-07-07T04:10:24
1401,42,Lesson 1401,Lesson content,2024-07-17T14:43:43
1402,180,Lesson 1402,Lesson content,2024-04-18T07:26:56
1403,116,Lesson 1403,Lesson content,2024-02-27T05:37:34
1404,4,Lesson 1404,Lesson content,2024-10-25T06:16:28
1405,4,Lesson 1405,Lesson content,2024-06-25T13:30:10
1406,5,Lesson 1406,Lesson content,2024-02-11T22:58:29
1407,41,Lesson 1407,Lesson content,2024-02-17T10:53:38
1408,108,Lesson 1408,Lesson content,2024-04-07T08:35:55
1409,87,Lesson 1409,Lesson content,2024-07-09T00:59:32
1410,104,Lesson 1410,Lesson content,2024-07-12T02:55:39
1411,117,Lesson 1411,Lesson content,2024-03-30T15:24:54
1412,101,Lesson 1412,Lesson content,2024-09-01T00:50:32
1413,189,Lesson 1413,Lesson content,2024-02-22T06:38:27
1414,75,Lesson 1414,Lesson content,2024-01-12T13:02:35
1415,183,Lesson 1415,Lesson content,2024-02-08T16:22:15
1416,75,Lesson 1416,Lesson content,2024-10-13T12:46:44
1417,13,Lesson 1417,Lesson content,2024-01-21T12:37:12
1418,142,Lesson 1418,Lesson content,2024-11-18T11:04:23
1419,188,Lesson 1419,Lesson content,2024-01-27T11:56:14
1420,200,Lesson 1420,Lesson content,2024-07-12T10:57:13
1421,25,Lesson 1421,Lesson content,2024-09-20T08:25:10
1422,115,Lesson 1422,Lesson content,2024-01-11T09:19:03
1423,172,Lesson 1423,Lesson content,2024-03-10T13:17:34
1424,82,Lesson 1424,Lesson content,2024-05-28T14:23:52
1425,10,Lesson 1425,Lesson content,2024-08-22T19:07:50
1426,199,Lesson 1426,Lesson content,2024-09-20T18:38:36
1427,50,Lesson 1427,Lesson content,2024-05-06T23:26:59
1428,172,Lesson 1428,Lesson content,2024-02-29T07:36:31
1429,142,Lesson 1429,Lesson content,2024-04-27T13:51:31
1430,15,Lesson 1430,Lesson content,2024-08-29T13:09:01
1431,16,Lesson 1431,Lesson content,2024-08-30T00:56:56
1432,2,Lesson 1432,Lesson content,2024-02-07T09:53:40
1433,158,Lesson 1433,Lesson content,2024-10-22T05:18:41
1434,30,Lesson 1434,Lesson content,2024-01-30T17:11:33
1435,82,Lesson 1435,Lesson content,2024-09-13T17:43:04
1436,31,Lesson 1436,Lesson content,2024-10-18T21:30:38
1437,77,Lesson 1437,Lesson content,2024-07-20T22:16:30
1438,148,Lesson 1438,Lesson content,2024-10-25T02:17:26
1439,177,Lesson 1439,Lesson content,2024-07-10T03:31:12
1440,114,Lesson 1440,Lesson content,2024-11-03T20:47:32
1441,35,Lesson 1441,Lesson content,2024-06-29T23:38:17
1442,23,Lesson 1442,Lesson content,2024-03-19T10:08:25
1443,106,Lesson 1443,Lesson content,2024-04-24T00:12:17
1444,97,Lesson 1444,Lesson content,2024-09-14T03:09:22
1445,115,Lesson 1445,Lesson content,2024-07-12T08:45:19
1446,100,Lesson 1446,Lesson content,2024-07-09T09:27:52
1447,189,Lesson 1447,Lesson content,2024-07-15T01:01:41
1448,55,Lesson 1448,Lesson content,2024-04-11T14:53:49
1449,195,Lesson 1449,Lesson content,2024-07-29T15:53:22
1450,8,Lesson 1450,Lesson content,2024-05-13T10:43:47
1451,168,Lesson 1451,Lesson content,2024-11-10T08:54:55
1452,59,Lesson 1452,Lesson content,2024-11-29T20:43:36
1453,128,Lesson 1453,Lesson content,2024-07-28T22:05:43
1454,32,Lesson 1454,Lesson content,2024-07-31T06:52:04
1455,93,Lesson 1455,Lesson content,2024-01-07T20:41:59
1456,7,Lesson 1456,Lesson content,2024-10-23T16:40:08
1457,2,Lesson 1457,Lesson content,2024-01-13T06:31:10
1458,85,Lesson 1458,Lesson content,2024-06-16T03:40:42
1459,134,Lesson 1459,Lesson content,2024-12-07T19:21:56
1460,106,Lesson 1460,Lesson content,2024-12-21T07:51:03
1461,36,Lesson 1461,Lesson content,2024-02-16T06:24:37
1462,160,Lesson 1462,Lesson content,2024-05-28T23:41:22
1463,45,Lesson 1463,Lesson content,2024-06-23T19:22:50
1464,42,Lesson 1464,Lesson content,2024-05-02T03:54:15
1465,53,Lesson 1465,Lesson content,2024-11-27T05:21:52
1466,110,Lesson 1466,Lesson content,2024-05-26T03:42:39
1467,9,Lesson 1467,Lesson content,2024-06-20T20:55:20
1468,87,Lesson 1468,Lesson content,2024-06-27T12:18:24
1469,114,Lesson 1469,Lesson content,2024-01-14T23:22:06
1470,75,Lesson 1470,Lesson content,2024-01-13T18:16:31
1471,177,Lesson 1471,Lesson content,2024-03-09T16:32:24
1472,130,Lesson 1472,Lesson content,2024-08-04T04:30:29
1473,195,Lesson 1473,Lesson content,2024-09-13T02:09:22
1474,11,Lesson 1474,Lesson content,2024-11-30T03:08:34
1475,50,Lesson 1475,Lesson content,2024-10-29T16:22:16
1476,163,Lesson 1476,Lesson content,2024-04-27T16:34:48
1477,122,Lesson 1477,Lesson content,2024-12-09T14:00:13
1478,143,Lesson 1478,Lesson content,2024-10-01T04:56:55
1479,75,Lesson 1479,Lesson content,2024-03-04T17:56:06
1480,31,Lesson 1480,Lesson content,2024-07-09T20:55:19
1481,92,Lesson 1481,Lesson content,2024-06-16T06:14:20
1482,190,Lesson 1482,Lesson content,2024-02-22T05:31:16
1483,156,Lesson 1483,Lesson content,2024-05-01T08:20:06
1484,153,Lesson 1484,Lesson content,2024-10-04T23:01:25
1485,92,Lesson 1485,Lesson content,2024-05-31T02:29:34
1486,153,Lesson 1486,Lesson content,2024-07-08T07:24:33
1487,75,Lesson 1487,Lesson content,2024-10-23T17:05:59
1488,92,Lesson 1488,Lesson content,2024-02-12T11:30:50
1489,129,Lesson 1489,Lesson content,2024-08-08T22:06:53
1490,187,Lesson 1490,Lesson content,2024-09-19T03:41:06
1491,197,Lesson 1491,Lesson content,2024-07-09T12:17:31
1492,42,Lesson 1492,Lesson content,2024-09-13T08:22:42
1493,110,Lesson 1493,Lesson content,2024-08-03T01:38:24
1494,162,Lesson 1494,Lesson content,2024-09-23T04:09:00
1495,194,Lesson 1495,Lesson content,2024-07-28T11:30:05
1496,18,Lesson 1496,Lesson content,2024-08-10T05:23:09
1497,77,Lesson 1497,Lesson content,2024-07-01T11:01:28
1498,133,Lesson 1498,Lesson content,2024-07-03T19:48:45
1499,20,Lesson 1499,Lesson content,2024-08-06T08:36:00
1500,194,Lesson 1500,Lesson content,2024-11-27T19:07:58
1501,127,Lesson 1501,Lesson content,2024-03-01T16:55:25
1502,75,Lesson 1502,Lesson content,2024-07-15T18:38:49
1503,62,Lesson 1503,Lesson content,2024-01-22T15:30:27
1504,32,Lesson 1504,Lesson content,2024-05-31T23:58:15
1505,186,Lesson 1505,Lesson content,2024-04-12T06:58:54
1506,178,Lesson 1506,Lesson content,2024-07-11T02:51:19
1507,166,Lesson 1507,Lesson content,2024-08-17T12:56:23
1508,183,Lesson 1508,Lesson content,2024-05-26T17:19:47
1509,28,Lesson 1509,Lesson content,2024-08-27T14:17:40
1510,74,Lesson 1510,Lesson content,2024-09-19T17:19:23
1511,81,Lesson 1511,Lesson content,2024-05-16T23:59:47
1512,22,Lesson 1512,Lesson content,2024-10-24T16:01:31
1513,171,Lesson 1513,Lesson content,2024-04-20T11:09:00
1514,164,Lesson 1514,Lesson content,2024-05-04T11:06:57
1515,96,Lesson 1515,Lesson content,2024-01-24T20:30:46
1516,122,Lesson 1516,Lesson content,2024-01-11T22:20:56
1517,123,Lesson 1517,Lesson content,2024-08-17T07:31:04
1518,52,Lesson 1518,Lesson content,2024-01-18T12:32:04
1519,164,Lesson 1519,Lesson content,2024-02-19T18:53:33
1520,156,Lesson 1520,Lesson content,2024-11-21T00:47:30
1521,78,Lesson 1521,Lesson content,2024-05-22T07:11:22
1522,186,Lesson 1522,Lesson content,2024-05-15T11:46:02
1523,164,Lesson 1523,Lesson content,2024-11-10T09:35:05
1524,70,Lesson 1524,Lesson content,2024-10-15T04:28:25
1525,137,Lesson 1525,Lesson content,2024-08-14T18:58:00
1526,21,Lesson 1526,Lesson content,2024-01-11T10:43:28
1527,64,Lesson 1527,Lesson content,2024-10-24T04:07:30
1528,76,Lesson 1528,Lesson content,2024-12-12T03:55:04
1529,61,Lesson 1529,Lesson content,2024-08-30T18:50:53
1530,95,Lesson 1530,Lesson content,2024-05-12T12:44:28
1531,40,Lesson 1531,Lesson content,2024-05-27T19:12:03
1532,184,Lesson 1532,Lesson content,2024-02-07T19:22:05
1533,4,Lesson 1533,Lesson content,2024-06-15T06:37:49
1534,31,Lesson 1534,Lesson content,2024-05-14T00:57:58
1535,155,Lesson 1535,Lesson content,2024-05-18T18:53:35
1536,186,Lesson 1536,Lesson content,2024-06-08T23:27:43
1537,153,Lesson 1537,Lesson content,2024-05-16T10:04:00
1538,69,Lesson 1538,Lesson content,2024-01-22T22:08:42
1539,70,Lesson 1539,Lesson content,2024-09-13T19:12:12
1540,5,Lesson 1540,Lesson content,2024-04-04T20:22:41
1541,115,Lesson 1541,Lesson content,2024-04-06T03:55:44
1542,91,Lesson 1542,Lesson content,2024-04-01T02:50:10
1543,8,Lesson 1543,Lesson content,2024-09-08T16:34:11
1544,9,Lesson 1544,Lesson content,2024-05-01T04:58:42
1545,15,Lesson 1545,Lesson content,2024-08-18T02:47:43
1546,105,Lesson 1546,Lesson content,2024-02-02T23:42:51
1547,7,Lesson 1547,Lesson content,2024-12-19T13:26:26
1548,72,Lesson 1548,Lesson content,2024-09-24T04:32:36
1549,115,Lesson 1549,Lesson content,2024-01-26T10:30:23
1550,15,Lesson 1550,Lesson content,2024-12-03T11:06:26
1551,165,Lesson 1551,Lesson content,2024-04-28T09:59:24
1552,83,Lesson 1552,Lesson content,2024-02-14T10:56:59
1553,39,Lesson 1553,Lesson content,2024-05-11T02:36:23
1554,134,Lesson 1554,Lesson content,2024-03-06T22:27:26
1555,57,Lesson 1555,Lesson content,2024-01-08T15:43:44
1556,92,Lesson 1556,Lesson content,2024-07-28T02:24:30
1557,81,Lesson 1557,Lesson content,2024-05-06T15:37:45
1558,147,Lesson 1558,Lesson content,2024-01-15T12:23:04
1559,127,Lesson 1559,Lesson content,2024-06-27T23:59:12
1560,191,Lesson 1560,Lesson content,2024-09-12T10:50:24
1561,159,Lesson 1561,Lesson content,2024-12-01T07:10:40
1562,75,Lesson 1562,Lesson content,2024-06-13T01:44:02
1563,79,Lesson 1563,Lesson content,2024-08-08T14:36:15
1564,10,Lesson 1564,Lesson content,2024-07-18T21:54:33
1565,107,Lesson 1565,Lesson content,2024-12-16T01:44:55
1566,87,Lesson 1566,Lesson content,2024-06-12T13:36:48
1567,67,Lesson 1567,Lesson content,2024-04-13T13:04:05
1568,62,Lesson 1568,Lesson content,2024-01-08T22:09:46
1569,131,Lesson 1569,Lesson content,2024-09-27T06:48:11
1570,146,Lesson 1570,Lesson content,2024-07-01T09:55:13
1571,153,Lesson 1571,Lesson content,2024-08-16T08:27:24
1572,107,Lesson 1572,Lesson content,2024-01-09T15:15:31
1573,148,Lesson 1573,Lesson content,2024-05-02T22:07:38
1574,186,Lesson 1574,Lesson content,2024-05-26T16:46:10
1575,93,Lesson 1575,Lesson content,2024-08-09T12:04:49
1576,86,Lesson 1576,Lesson content,2024-05-31T13:52:01
1577,178,Lesson 1577,Lesson content,2024-05-05T05:11:05
1578,121,Lesson 1578,Lesson content,2024-08-10T08:26:49
1579,79,Lesson 1579,Lesson content,2024-02-07T22:52:09
1580,10,Lesson 1580,Lesson content,2024-11-09T22:08:58
1581,149,Lesson 1581,Lesson content,2024-07-08T15:49:56
1582,29,Lesson 1582,Lesson content,2024-02-08T20:35:45
1583,96,Lesson 1583,Lesson content,2024-09-25T07:19:07
1584,10,Lesson 1584,Lesson content,2024-09-19T04:29:36
1585,13,Lesson 1585,Lesson content,2024-03-20T23:12:16
1586,47,Lesson 1586,Lesson content,2024-05-10T11:26:37
1587,151,Lesson 1587,Lesson content,2024-07-11T21:52:19
1588,50,Lesson 1588,Lesson content,2024-07-14T06:08:32
1589,132,Lesson 1589,Lesson content,2024-11-11T03:19:44
1590,116,Lesson 1590,Lesson content,2024-10-24T01:25:15
1591,113,Lesson 1591,Lesson content,2024-09-16T04:30:10
1592,195,Lesson 1592,Lesson content,2024-05-11T20:44:12
1593,85,Lesson 1593,Lesson content,2024-03-05T17:04:41
1594,53,Lesson 1594,Lesson content,2024-08-26T18:36:40
1595,130,Lesson 1595,Lesson content,2024-04-26T07:44:13
1596,68,Lesson 1596,Lesson content,2024-05-21T02:31:16
1597,193,Lesson 1597,Lesson content,2024-06-18T07:43:54
1598,79,Lesson 1598,Lesson content,2024-03-19T08:31:36
1599,57,Lesson 1599,Lesson content,2024-07-11T23:55:32
1600,97,Lesson 1600,Lesson content,2024-09-03T18:46:09
1601,198,Lesson 1601,Lesson content,2024-11-25T01:43:34
1602,135,Lesson 1602,Lesson content,2024-11-01T16:45:58
1603,147,Lesson 1603,Lesson content,2024-01-30T06:02:39
1604,172,Lesson 1604,Lesson content,2024-11-22T08:54:49
1605,63,Lesson 1605,Lesson content,2024-11-26T05:41:24
1606,65,Lesson 1606,Lesson content,2024-07-27T02:20:06
1607,39,Lesson 1607,Lesson content,2024-03-24T03:22:16
1608,109,Lesson 1608,Lesson content,2024-04-21T14:20:52
1609,26,Lesson 1609,Lesson content,2024-04-12T23:25:28
1610,172,Lesson 1610,Lesson content,2024-01-19T11:01:27
1611,12,Lesson 1611,Lesson content,2024-04-25T11:13:32
1612,150,Lesson 1612,Lesson content,2024-08-10T17:36:01
1613,77,Lesson 1613,Lesson content,2024-06-05T03:09:59
1614,142,Lesson 1614,Lesson content,2024-11-08T11:26:37
1615,86,Lesson 1615,Lesson content,2024-03-28T17:24:35
1616,30,Lesson 1616,Lesson content,2024-08-30T13:26:08
1617,172,Lesson 1617,Lesson content,2024-10-15T12:13:05
1618,166,Lesson 1618,Lesson content,2024-02-05T17:06:32
1619,187,Lesson 1619,Lesson content,2024-10-05T17:30:45
1620,170,Lesson 1620,Lesson content,2024-11-23T20:23:31
1621,52,Lesson 1621,Lesson content,2024-08-12T13:09:06
1622,63,Lesson 1622,Lesson content,2024-02-06T18:58:52
1623,189,Lesson 1623,Lesson content,2024-08-17T20:34:42
1624,120,Lesson 1624,Lesson content,2024-05-10T19:33:29
1625,105,Lesson 1625,Lesson content,2024-04-16T03:56:45
1626,162,Lesson 1626,Lesson content,2024-01-27T02:59:59
1627,39,Lesson 1627,Lesson content,2024-08-07T23:29:39
1628,41,Lesson 1628,Lesson content,2024-11-07T03:35:30
1629,121,Lesson 1629,Lesson content,2024-07-25T05:52:19
1630,108,Lesson 1630,Lesson content,2024-07-03T13:49:20
1631,165,Lesson 1631,Lesson content,2024-06-14T20:54:55
1632,65,Lesson 1632,Lesson content,2024-03-22T10:54:38
1633,118,Lesson 1633,Lesson content,2024-05-14T21:13:27
1634,79,Lesson 1634,Lesson content,2024-11-05T00:00:42
1635,160,Lesson 1635,Lesson content,2024-01-30T18:32:16
1636,8,Lesson 1636,Lesson content,2024-09-10T00:45:47
1637,97,Lesson 1637,Lesson content,2024-11-15T21:48:12
1638,18,Lesson 1638,Lesson content,2024-04-27T05:25:05
1639,173,Lesson 1639,Lesson content,2024-07-14T23:34:52
1640,96,Lesson 1640,Lesson content,2024-11-08T07:00:15
1641,33,Lesson 1641,Lesson content,2024-04-26T11:21:16
1642,5,Lesson 1642,Lesson content,2024-06-17T03:01:05
1643,127,Lesson 1643,Lesson content,2024-09-14T15:51:52
1644,74,Lesson 1644,Lesson content,2024-07-28T16:40:34
1645,126,Lesson 1645,Lesson content,2024-05-01T16:39:40
1646,164,Lesson 1646,Lesson content,2024-03-18T16:51:09
1647,151,Lesson 1647,Lesson content,2024-06-09T21:41:19
1648,168,Lesson 1648,Lesson content,2024-06-05T05:43:00
1649,5,Lesson 1649,Lesson content,2024-04-07T13:57:27
1650,34,Lesson 1650,Lesson content,2024-08-30T17:05:07
1651,24,Lesson 1651,Lesson content,2024-07-19T03:35:21
1652,145,Lesson 1652,Lesson content,2024-06-25T00:23:48
1653,95,Lesson 1653,Lesson content,2024-09-17T19:23:42
1654,71,Lesson 1654,Lesson content,2024-10-23T11:47:49
1655,92,Lesson 1655,Lesson content,2024-07-31T15:39:08
1656,125,Lesson 1656,Lesson content,2024-03-11T03:19:18
1657,22,Lesson 1657,Lesson content,2024-12-08T02:33:04
1658,15,Lesson 1658,Lesson content,2024-01-08T05:23:43
1659,101,Lesson 1659,Lesson content,2024-08-31T19:55:46
1660,15,Lesson 1660,Lesson content,2024-09-30T03:31:33
1661,153,Lesson 1661,Lesson content,2024-07-19T11:33:26
1662,53,Lesson 1662,Lesson content,2024-12-01T01:02:17
1663,149,Lesson 1663,Lesson content,2024-03-13T10:40:08
1664,102,Lesson 1664,Lesson content,2024-08-12T00:34:09
1665,194,Lesson 1665,Lesson content,2024-07-12T20:54:54
1666,113,Lesson 1666,Lesson content,2024-03-23T16:51:50
1667,32,Lesson 1667,Lesson content,2024-09-13T15:09:37
1668,21,Lesson 1668,Lesson content,2024-11-15T23:22:44
1669,196,Lesson 1669,Lesson content,2024-10-15T05:52:48
1670,172,Lesson 1670,Lesson content,2024-12-30T07:45:13
1671,83,Lesson 1671,Lesson content,2024-06-30T11:30:28
1672,194,Lesson 1672,Lesson content,2024-04-14T01:20:38
1673,14,Lesson 1673,Lesson content,2024-12-29T22:59:29
1674,15,Lesson 1674,Lesson content,2024-09-04T17:54:16
1675,148,Lesson 1675,Lesson content,2024-07-25T21:18:14
1676,34,Lesson 1676,Lesson content,2024-11-10T03:48:23
1677,164,Lesson 1677,Lesson content,2024-08-26T14:49:51
1678,83,Lesson 1678,Lesson content,2024-11-27T04:26:08
1679,9,Lesson 1679,Lesson content,2024-10-25T16:42:36
1680,199,Lesson 1680,Lesson content,2024-12-18T04:19:21
1681,158,Lesson 1681,Lesson content,2024-06-17T10:36:18
1682,77,Lesson 1682,Lesson content,2024-12-28T23:26:17
1683,191,Lesson 1683,Lesson content,2024-08-07T20:35:15
1684,163,Lesson 1684,Lesson content,2024-10-09T04:32:35
1685,141,Lesson 1685,Lesson content,2024-08-31T09:48:44
1686,174,Lesson 1686,Lesson content,2024-01-24T06:08:15
1687,184,Lesson 1687,Lesson content,2024-07-21T19:54:19
1688,9,Lesson 1688,Lesson content,2024-03-18T22:10:30
1689,36,Lesson 1689,Lesson content,2024-05-21T11:17:09
1690,117,Lesson 1690,Lesson content,2024-06-28T14:41:18
1691,3,Lesson 1691,Lesson content,2024-02-27T09:04:15
1692,19,Lesson 1692,Lesson content,2024-04-03T08:26:51
1693,156,Lesson 1693,Lesson content,2024-02-28T10:30:24
1694,23,Lesson 1694,Lesson content,2024-10-16T21:15:52
1695,104,Lesson 1695,Lesson content,2024-09-23T03:31:14
1696,135,Lesson 1696,Lesson content,2024-10-24T07:15:27
1697,105,Lesson 1697,Lesson content,2024-04-26T14:46:19
1698,142,Lesson 1698,Lesson content,2024-11-23T19:47:14
1699,46,Lesson 1699,Lesson content,2024-06-18T02:07:03
1700,143,Lesson 1700,Lesson content,2024-06-08T07:54:10
1701,195,Lesson 1701,Lesson content,2024-05-03T18:03:46
1702,15,Lesson 1702,Lesson content,2024-11-30T01:30:50
1703,51,Lesson 1703,Lesson content,2024-11-18T10:09:31
1704,110,Lesson 1704,Lesson content,2024-12-19T20:25:11
1705,8,Lesson 1705,Lesson content,2024-01-26T00:30:29
1706,69,Lesson 1706,Lesson content,2024-09-03T04:37:56
1707,190,Lesson 1707,Lesson content,2024-03-20T01:17:54
1708,179,Lesson 1708,Lesson content,2024-11-24T12:59:01
1709,63,Lesson 1709,Lesson content,2024-06-09T04:12:15
1710,68,Lesson 1710,Lesson content,2024-04-13T16:00:44
1711,144,Lesson 1711,Lesson content,2024-11-15T21:32:24
1712,152,Lesson 1712,Lesson content,2024-04-21T11:26:58
1713,6,Lesson 1713,Lesson content,2024-09-07T21:33:14
1714,119,Lesson 1714,Lesson content,2024-03-03T08:45:15
1715,57,Lesson 1715,Lesson content,2024-04-09T14:15:21
1716,31,Lesson 1716,Lesson content,2024-09-23T17:57:06
1717,6,Lesson 1717,Lesson content,2024-08-21T11:53:27
1718,157,Lesson 1718,Lesson content,2024-04-01T16:53:22
1719,67,Lesson 1719,Lesson content,2024-06-06T14:56:41
1720,131,Lesson 1720,Lesson content,2024-04-02T14:49:35
1721,156,Lesson 1721,Lesson content,2024-02-14T02:26:33
1722,74,Lesson 1722,Lesson content,2024-02-28T05:44:58
1723,114,Lesson 1723,Lesson content,2024-03-15T12:47:12
1724,97,Lesson 1724,Lesson content,2024-01-11T18:13:17
1725,176,Lesson 1725,Lesson content,2024-04-05T09:01:59
1726,80,Lesson 1726,Lesson content,2024-11-05T12:59:44
1727,123,Lesson 1727,Lesson content,2024-11-17T06:19:53
1728,138,Lesson 1728,Lesson content,2024-04-30T14:26:52
1729,33,Lesson 1729,Lesson content,2024-06-29T06:16:55
1730,195,Lesson 1730,Lesson content,2024-07-07T12:05:29
1731,197,Lesson 1731,Lesson content,2024-08-05T09:56:50
1732,140,Lesson 1732,Lesson content,2024-06-18T09:03:12
1733,185,Lesson 1733,Lesson content,2024-06-12T21:30:12
1734,44,Lesson 1734,Lesson content,2024-09-08T05:45:01
1735,13,Lesson 1735,Lesson content,2024-12-17T17:19:20
1736,152,Lesson 1736,Lesson content,2024-01-15T08:53:59
1737,172,Lesson 1737,Lesson content,2024-03-19T10:41:16
1738,57,Lesson 1738,Lesson content,2024-03-02T21:19:43
1739,96,Lesson 1739,Lesson content,2024-04-15T21:51:35
1740,144,Lesson 1740,Lesson content,2024-02-22T23:37:32
1741,109,Lesson 1741,Lesson content,2024-01-12T07:37:18
1742,120,Lesson 1742,Lesson content,2024-04-10T08:25:59
1743,100,Lesson 1743,Lesson content,2024-11-02T16:15:22
1744,149,Lesson 1744,Lesson content,2024-11-08T01:31:07
1745,111,Lesson 1745,Lesson content,2024-04-17T21:01:21
1746,51,Lesson 1746,Lesson content,2024-09-12T19:15:21
1747,21,Lesson 1747,Lesson content,2024-08-01T20:57:10
1748,60,Lesson 1748,Lesson content,2024-03-09T08:18:04
1749,179,Lesson 1749,Lesson content,2024-09-07T05:15:13
1750,21,Lesson 1750,Lesson content,2024-11-27T02:04:18
1751,107,Lesson 1751,Lesson content,2024-01-17T09:38:03
1752,126,Lesson 1752,Lesson content,2024-10-07T13:56:44
1753,134,Lesson 1753,Lesson content,2024-07-07T16:22:31
1754,73,Lesson 1754,Lesson content,2024-10-30T18:56:49
1755,193,Lesson 1755,Lesson content,2024-01-08T17:33:46
1756,76,Lesson 1756,Lesson content,2024-01-22T11:41:15
1757,186,Lesson 1757,Lesson content,2024-11-29T19:54:12
1758,78,Lesson 1758,Lesson content,2024-12-14T04:02:12
1759,134,Lesson 1759,Lesson content,2024-02-02T14:16:48
1760,65,Lesson 1760,Lesson content,2024-05-01T21:48:16
1761,86,Lesson 1761,Lesson content,2024-08-21T15:18:57
1762,34,Lesson 1762,Lesson content,2024-04-25T17:22:01
1763,56,Lesson 1763,Lesson content,2024-12-02T18:37:36
1764,75,Lesson 1764,Lesson content,2024-01-25T16:37:27
1765,3,Lesson 1765,Lesson content,2024-12-15T17:57:58
1766,170,Lesson 1766,Lesson content,2024-06-07T01:34:43
1767,190,Lesson 1767,Lesson content,2024-12-14T06:31:56
1768,6,Lesson 1768,Lesson content,2024-05-21T03:27:09
1769,6,Lesson 1769,Lesson content,2024-09-17T20:26:14
1770,191,Lesson 1770,Lesson content,2024-09-12T07:41:50
1771,148,Lesson 1771,Lesson content,2024-12-09T23:30:09
1772,149,Lesson 1772,Lesson content,2024-02-05T01:42:56
1773,2,Lesson 1773,Lesson content,2024-06-03T03:19:47
1774,90,Lesson 1774,Lesson content,2024-11-22T03:36:03
1775,56,Lesson 1775,Lesson content,2024-10-08T06:21:15
1776,96,Lesson 1776,Lesson content,2024-11-23T07:00:06
1777,10,Lesson 1777,Lesson content,2024-02-24T14:06:56
1778,87,Lesson 1778,Lesson content,2024-04-01T16:03:46
1779,70,Lesson 1779,Lesson content,2024-02-13T11:17:06
1780,151,Lesson 1780,Lesson content,2024-08-09T17:51:27
1781,113,Lesson 1781,Lesson content,2024-10-12T05:51:12
1782,30,Lesson 1782,Lesson content,2024-07-13T06:39:15
1783,128,Lesson 1783,Lesson content,2024-12-28T07:35:19
1784,78,Lesson 1784,Lesson content,2024-02-16T20:28:14
1785,165,Lesson 1785,Lesson content,2024-07-21T16:59:49
1786,55,Lesson 1786,Lesson content,2024-09-14T22:57:08
1787,49,Lesson 1787,Lesson content,2024-11-17T22:40:06
1788,34,Lesson 1788,Lesson content,2024-08-13T09:54:14
1789,105,Lesson 1789,Lesson content,2024-10-28T00:36:12
1790,172,Lesson 1790,Lesson content,2024-12-27T18:43:39
1791,22,Lesson 1791,Lesson content,2024-07-22T23:46:45
1792,31,Lesson 1792,Lesson content,2024-04-07T19:01:16
1793,135,Lesson 1793,Lesson content,2024-07-11T19:15:34
1794,105,Lesson 1794,Lesson content,2024-12-09T12:44:31
1795,149,Lesson 1795,Lesson content,2024-02-05T01:10:46
1796,16,Lesson 1796,Lesson content,2024-04-02T11:02:13
1797,20,Lesson 1797,Lesson content,2024-08-20T22:44:23
1798,43,Lesson 1798,Lesson content,2024-02-17T11:42:09
1799,172,Lesson 1799,Lesson content,2024-10-27T06:39:40
1800,47,Lesson 1800,Lesson content,2024-11-09T06:52:12
1801,114,Lesson 1801,Lesson content,2024-05-01T17:11:45
1802,19,Lesson 1802,Lesson content,2024-05-07T21:10:01
1803,48,Lesson 1803,Lesson content,2024-11-19T05:55:00
1804,197,Lesson 1804,Lesson content,2024-08-14T22:18:54
1805,139,Lesson 1805,Lesson content,2024-10-13T07:32:27
1806,157,Lesson 1806,Lesson content,2024-05-31T10:36:13
1807,45,Lesson 1807,Lesson content,2024-11-08T22:59:17
