activity_id,user_id,lesson_id,activity_type,activity_time
97580,3811,333,view,2024-02-27T13:28:27
97581,9595,687,view,2024-04-18T14:43:27
97582,9023,97,view,2024-12-22T17:59:29
97583,9030,1202,complete,2024-09-09T12:02:59
97584,2208,1510,view,2024-12-25T06:16:38
97585,6854,209,view,2024-11-14T10:11:28
97586,3114,1016,view,2024-12-16T12:21:07
97587,602,26,view,2024-05-17T04:35:48
97588,4544,798,view,2024-09-11T17:30:16
97589,1601,789,complete,2024-10-08T09:05:09
97590,7190,38,view,2024-05-23T18:29:57
97591,2520,1553,complete,2024-09-09T01:05:09
97592,7931,1924,view,2024-11-21T14:38:50
97593,9813,1158,view,2024-11-05T04:51:46
97594,4303,156,view,2024-02-27T06:48:36
97595,7178,1599,view,2024-05-25T18:13:05
97596,9178,973,complete,2024-12-09T07:39:28
97597,7288,1467,view,2024-06-25T07:49:39
97598,5962,1134,view,2024-12-20T18:30:33
97599,7851,335,complete,2024-04-09T07:04:20
97600,5129,729,view,2024-06-18T01:07:11
97601,845,1604,view,2024-08-08T10:30:16
97602,7264,1907,view,2024-09-21T01:21:09
97603,372,1301,complete,2024-12-20T07:20:28
97604,8807,532,view,2024-11-26T12:28:35
97605,4802,203,view,2024-04-01T18:08:20
97606,9088,961,view,2024-04-20T20:45:36
97607,9414,219,complete,2024-04-27T23:02:29
97608,4844,988,view,2024-03-14T15:46:28
97609,1401,817,complete,2024-03-10T06:48:07
97610,9114,652,complete,2024-10-21T06:10:18
97611,3050,1425,view,2024-02-21T03:07:00
97612,2386,402,complete,2024-03-03T16:51:30
97613,6012,1516,view,2024-08-01T21:55:39
97614,2027,330,view,2024-03-15T13:12:25
97615,9668,462,view,2024-06-21T23:27:10
97616,4352,717,view,2024-11-19T03:23:31
97617,5986,1174,complete,2024-03-07T06:31:28
97618,2914,745,view,2024-11-17T13:31:14
97619,2951,116,view,2024-01-29T20:27:31
97620,2274,1805,view,2024-12-26T22:01:16
97621,3872,429,view,2024-03-17T06:52:13
97622,3997,1227,view,2024-01-04T02:29:48
97623,4774,336,view,2024-03-12T21:58:28
97624,5355,192,view,2024-09-18T05:27:46
97625,6300,394,view,2024-07-11T02:08:04
97626,3780,624,view,2024-03-22T13:44:21
97627,7440,540,view,2024-03-13T10:24:17
97628,1415,1696,view,2024-02-18T18:05:38
97629,4814,64,complete,2024-10-30T21:00:11
97630,380,1193,view,2024-01-12T20:32:55
97631,1716,1030,complete,2024-04-26T22:00:59
97632,1666,1590,view,2024-04-27T15:24:13
97633,7571,441,view,2024-07-31T13:15:04
97634,1099,337,complete,2024-04-22T01:33:58
97635,6824,71,complete,2024-01-04T15:14:51
97636,7136,950,view,2024-09-06T12:11:50
97637,8525,1275,complete,2024-01-10T15:25:33
97638,2038,1470,complete,2024-01-05T16:21:08
97639,3815,781,view,2024-04-16T04:16:07
97640,463,979,view,2024-05-17T23:31:38
97641,7101,1483,view,2024-03-25T04:34:07
97642,8364,965,view,2024-04-26T11:47:09
97643,5212,1357,view,2024-04-22T04:05:01
97644,5773,1952,view,2024-04-16T13:00:19
97645,8025,1059,view,2024-06-01T17:04:21
97646,5673,167,view,2024-11-11T21:33:06
97647,2615,1752,complete,2024-12-27T04:47:25
97648,6458,1476,complete,2024-03-12T20:14:09
97649,8041,196,view,2024-11-14T14:43:49
97650,5604,871,complete,2024-03-06T17:14:34
97651,4254,488,view,2024-07-13T04:16:48
97652,1026,262,view,2024-10-08T15:20:31
97653,4680,159,complete,2024-12-16T22:49:18
97654,9947,1314,view,2024-11-07T02:48:45
97655,3910,792,complete,2024-08-22T17:22:38
97656,7021,578,view,2024-11-23T14:15:57
97657,4935,151,view,2024-02-21T18:30:20
97658,5096,615,complete,2024-07-13T06:45:22
97659,9183,219,view,2024-01-28T16:33:49
97660,2437,82,complete,2024-07-10T15:47:37
97661,9538,221,view,2024-02-29T14:58:19
97662,4388,1250,view,2024-07-07T00:25:25
97663,296,799,view,2024-03-09T10:09:14
97664,5226,1638,complete,2024-04-17T04:56:07
97665,278,1558,view,2024-10-27T06:51:25
97666,6879,830,view,2024-04-04T02:33:41
97667,2534,1745,view,2024-03-17T15:52:25
97668,5732,645,view,2024-04-11T21:35:56
97669,5528,1561,view,2024-06-30T14:56:06
97670,2357,577,view,2024-06-23T01:15:12
97671,3868,1738,view,2024-03-06T00:00:08
97672,4619,1408,view,2024-09-22T06:21:52
97673,6176,1491,complete,2024-01-09T04:40:08
97674,7968,117,view,2024-04-13T03:40:08
97675,3537,1957,complete,2024-12-01T08:01:28
97676,855,873,view,2024-12-23T08:04:17
97677,4436,741,view,2024-07-25T18:02:34
97678,9459,1723,view,2024-11-03T20:53:49
97679,1106,1498,view,2024-09-30T18:36:57
97680,8755,1719,view,2024-04-12T07:16:18
97681,1201,507,complete,2024-04-21T09:26:23
97682,6781,776,complete,2024-04-03T01:40:02
97683,571,465,view,2024-11-15T22:10:27
97684,781,1839,view,2024-07-08T21:43:54
97685,8059,1006,view,2024-05-28T22:28:59
97686,6373,917,view,2024-12-19T07:19:32
97687,827,123,view,2024-11-08T13:49:16
97688,9291,1606,view,2024-02-26T14:23:06
97689,5706,739,view,2024-09-04T18:36:38
97690,2038,1372,view,2024-08-02T14:35:20
97691,1770,863,view,2024-11-13T18:33:19
97692,4243,902,complete,2024-02-28T10:07:49
97693,8402,1704,view,2024-05-10T16:10:50
97694,6827,846,complete,2024-09-20T13:16:50
97695,7280,1196,view,2024-05-22T18:03:44
97696,2747,1558,view,2024-08-09T20:38:47
97697,7387,1731,view,2024-08-22T14:38:20
97698,7075,981,complete,2024-04-29T08:35:58
97699,4103,1803,view,2024-11-05T20:24:27
97700,5654,1792,view,2024-08-04T11:27:36
97701,1242,1699,view,2024-04-21T22:41:10
97702,4591,868,view,2024-08-05T01:08:06
97703,5295,1737,view,2024-03-04T05:04:30
97704,511,31,view,2024-10-17T03:37:55
97705,3700,1474,view,2024-11-02T13:27:43
97706,4454,546,complete,2024-07-11T16:46:08
97707,6426,49,complete,2024-05-15T16:11:27
97708,9006,1322,view,2024-08-12T05:21:40
97709,9968,734,view,2024-05-30T08:10:51
97710,2808,489,view,2024-05-21T13:25:19
97711,4708,1525,complete,2024-05-23T01:43:50
97712,9200,662,view,2024-08-19T05:11:54
97713,2214,400,view,2024-08-02T02:25:41
97714,1127,1631,view,2024-07-10T05:02:52
97715,6044,1678,view,2024-06-17T09:43:04
97716,2683,1687,view,2024-10-27T08:54:21
97717,3751,447,complete,2024-12-07T18:29:04
97718,2692,1316,complete,2024-12-14T05:05:12
97719,6917,352,view,2024-09-02T04:46:15
97720,7544,1408,view,2024-10-17T06:22:07
97721,2647,629,view,2024-12-30T19:37:11
97722,5289,1494,view,2024-10-24T00:51:34
97723,5975,143,view,2024-09-20T13:51:05
97724,6676,47,view,2024-10-22T13:02:12
97725,7084,1293,view,2024-08-12T11:02:32
97726,7515,858,view,2024-04-07T04:42:17
97727,3880,1400,complete,2024-02-11T07:21:14
97728,6477,671,view,2024-04-02T08:56:37
97729,8246,1450,view,2024-12-29T14:19:29
97730,9088,482,view,2024-01-10T13:48:27
97731,4204,430,view,2024-01-02T04:49:23
97732,9405,1918,complete,2024-07-15T16:19:31
97733,5439,1544,complete,2024-11-06T22:14:44
97734,8739,1912,view,2024-10-23T18:40:39
97735,3240,24,view,2024-09-21T08:06:50
97736,5642,1601,complete,2024-11-04T10:34:49
97737,7346,1777,complete,2024-11-13T06:12:35
97738,681,1709,view,2024-06-19T08:44:47
97739,9205,1085,view,2024-02-06T05:20:16
97740,8684,1507,view,2024-01-21T14:49:42
97741,9486,1374,view,2024-06-12T20:24:11
97742,8063,78,view,2024-02-27T00:15:43
97743,7926,1041,view,2024-03-26T08:24:53
97744,2584,602,view,2024-05-10T09:40:31
97745,5993,1228,view,2024-10-25T02:48:01
97746,9959,937,view,2024-08-24T04:45:53
97747,7985,1151,complete,2024-09-08T14:46:25
97748,5440,1534,view,2024-02-12T13:09:55
97749,2663,200,view,2024-06-02T02:49:22
97750,4073,325,complete,2024-08-06T22:31:30
97751,2979,269,complete,2024-03-23T17:11:43
97752,9066,1976,view,2024-10-23T23:52:24
97753,6070,541,view,2024-02-11T23:26:06
97754,1968,290,view,2024-07-15T02:00:40
97755,5082,461,view,2024-03-12T09:29:14
97756,7346,1398,view,2024-09-17T18:32:00
97757,7863,1208,view,2024-11-26T13:25:52
97758,7666,1315,view,2024-04-12T11:45:50
97759,2897,30,view,2024-10-16T02:52:37
97760,5421,1737,view,2024-11-27T02:51:50
97761,1023,1956,view,2024-11-07T17:09:55
97762,2571,14,view,2024-12-17T00:51:03
97763,4268,279,view,2024-04-17T09:47:07
97764,951,1407,complete,2024-11-20T14:11:42
97765,8047,1587,complete,2024-10-23T03:42:38
97766,8043,214,view,2024-12-06T07:03:37
97767,6709,480,view,2024-05-30T04:21:42
97768,3777,24,view,2024-09-18T15:13:24
97769,6639,338,complete,2024-04-21T14:49:29
97770,4111,1184,view,2024-08-13T11:23:08
97771,8336,1853,view,2024-05-05T03:21:02
97772,3318,1322,view,2024-11-23T17:25:08
97773,9432,1026,view,2024-11-30T08:49:03
97774,2083,353,complete,2024-06-04T01:34:40
97775,7358,842,view,2024-12-08T16:25:16
97776,162,845,complete,2024-09-29T01:36:49
97777,3510,1758,view,2024-05-28T21:37:09
97778,770,1185,view,2024-09-17T18:56:13
97779,5685,889,complete,2024-09-14T21:21:18
97780,2712,1886,complete,2024-05-09T16:39:12
97781,1230,1166,complete,2024-06-05T02:36:15
97782,9752,686,complete,2024-09-28T02:01:45
97783,8144,1464,complete,2024-06-10T00:46:01
97784,9717,664,complete,2024-01-05T08:53:25
97785,6337,1464,view,2024-03-12T11:22:55
97786,6300,1677,complete,2024-09-14T23:22:26
97787,1518,40,view,2024-01-11T21:37:03
97788,2840,1522,view,2024-07-10T20:59:09
97789,308,1414,view,2024-06-14T14:52:39
97790,2497,1377,view,2024-09-08T07:16:36
97791,4423,1693,view,2024-02-24T23:32:16
97792,8350,1510,view,2024-04-18T15:01:21
97793,1072,870,view,2024-11-06T07:12:39
97794,6757,1960,complete,2024-10-11T21:57:23
97795,7970,1229,complete,2024-05-01T09:46:53
97796,3760,43,view,2024-01-31T21:04:22
97797,1322,206,complete,2024-12-16T18:12:07
97798,7170,707,view,2024-04-02T07:51:23
97799,6578,222,view,2024-10-10T14:30:28
97800,9380,218,complete,2024-01-24T03:46:27
97801,4849,1392,view,2024-08-13T21:59:02
97802,8640,536,view,2024-06-07T12:18:48
97803,9793,1645,view,2024-02-13T10:39:34
97804,7996,1303,view,2024-11-26T22:26:53
97805,1826,308,complete,2024-10-19T13:44:28
97806,2502,940,complete,2024-02-24T16:08:41
97807,6511,811,view,2024-06-27T18:43:31
97808,4197,78,view,2024-10-11T11:33:38
97809,714,306,view,2024-03-28T16:03:04
97810,6845,464,view,2024-04-23T14:59:07
97811,9678,259,view,2024-10-01T10:10:59
97812,9751,452,view,2024-07-21T14:58:53
97813,5734,1808,view,2024-11-20T17:51:57
97814,3932,1249,view,2024-05-09T10:53:55
97815,297,1670,view,2024-11-16T06:35:27
97816,3561,1592,view,2024-07-05T17:04:24
97817,6639,1893,view,2024-11-08T18:03:35
97818,9892,715,view,2024-08-20T16:05:59
97819,2652,328,complete,2024-10-25T05:12:59
97820,655,386,complete,2024-09-11T23:56:16
97821,7408,1812,view,2024-04-30T02:35:14
97822,9309,1928,complete,2024-08-30T15:17:02
97823,3623,1266,view,2024-04-25T21:53:09
97824,917,977,view,2024-01-30T00:41:20
97825,81,1868,view,2024-10-25T08:59:49
97826,5659,1867,complete,2024-08-04T05:22:53
97827,4121,314,view,2024-04-22T04:50:41
97828,7712,1211,view,2024-09-24T07:48:30
97829,4202,194,complete,2024-04-25T19:56:24
97830,7791,1947,view,2024-03-05T09:41:53
97831,3458,236,complete,2024-06-18T05:26:55
97832,3737,1866,view,2024-05-04T09:41:41
97833,7992,751,view,2024-09-19T10:58:49
97834,2585,584,view,2024-04-17T16:27:58
97835,2212,1890,view,2024-08-13T18:05:06
97836,4303,833,view,2024-09-04T10:28:04
97837,6633,1951,view,2024-05-04T03:37:15
97838,2360,57,complete,2024-03-27T13:28:43
97839,2527,1444,view,2024-06-19T20:51:36
97840,4778,340,view,2024-12-28T21:22:24
97841,3161,69,view,2024-01-16T14:29:27
97842,4371,236,view,2024-05-22T23:23:33
97843,4929,1496,complete,2024-07-02T00:37:00
97844,7944,1774,view,2024-12-06T19:53:14
97845,6300,1689,complete,2024-11-11T05:59:42
97846,536,1073,complete,2024-05-16T11:27:57
97847,6415,1619,view,2024-04-15T12:41:55
97848,1774,363,complete,2024-08-28T06:50:28
97849,210,640,view,2024-04-24T21:56:43
97850,2274,1383,complete,2024-02-01T23:27:41
97851,5813,378,view,2024-05-08T09:03:54
97852,6699,481,view,2024-07-17T22:27:54
97853,8368,1233,view,2024-06-28T06:07:46
97854,1485,1317,view,2024-04-29T06:42:40
97855,4184,1991,view,2024-04-15T10:12:06
97856,2241,1539,view,2024-08-19T14:23:00
97857,1420,324,view,2024-02-17T11:00:38
97858,8464,477,view,2024-05-12T10:25:10
97859,5026,1590,view,2024-09-15T16:22:18
97860,3216,160,complete,2024-01-05T13:58:28
97861,9621,1949,view,2024-03-08T05:33:07
97862,8998,823,view,2024-02-24T14:44:15
97863,8539,751,view,2024-03-01T22:37:04
97864,8753,1113,view,2024-10-10T17:41:21
97865,3327,90,view,2024-08-19T14:30:56
97866,3884,1732,view,2024-05-07T21:00:44
97867,9624,1414,view,2024-01-27T02:45:23
97868,388,856,view,2024-10-14T11:55:34
97869,2758,1968,view,2024-07-30T12:17:39
97870,674,1511,view,2024-10-13T22:11:02
97871,5094,1942,complete,2024-05-24T19:33:04
97872,642,1824,complete,2024-09-14T04:08:41
97873,5612,755,view,2024-08-06T07:43:32
97874,3491,429,view,2024-08-20T02:05:14
97875,3607,857,view,2024-06-19T07:57:12
97876,9441,1881,view,2024-12-30T04:56:53
97877,3609,1244,view,2024-05-26T00:21:32
97878,2175,52,view,2024-07-18T23:09:59
97879,4460,721,view,2024-02-03T03:26:20
97880,3908,1432,view,2024-01-30T00:59:17
97881,2148,1158,view,2024-05-27T14:06:06
97882,903,505,view,2024-09-29T20:35:10
97883,8722,1709,view,2024-05-02T12:53:41
97884,4793,1812,view,2024-05-16T13:12:34
97885,9142,71,view,2024-01-03T03:11:53
97886,1296,238,view,2024-11-18T01:32:12
97887,6283,1637,view,2024-12-15T05:08:30
97888,6349,1980,view,2024-09-27T13:36:51
97889,6910,1609,view,2024-07-21T17:20:31
97890,5933,1423,view,2024-08-23T21:52:51
97891,8884,258,view,2024-02-13T21:00:14
97892,4990,853,view,2024-04-30T10:00:23
97893,2728,731,view,2024-08-19T06:41:43
97894,2916,855,view,2024-01-24T21:30:03
97895,4678,823,view,2024-11-24T11:23:19
97896,6184,1125,view,2024-07-22T14:03:46
97897,7577,1471,complete,2024-06-20T08:27:34
97898,597,1061,complete,2024-06-12T21:33:36
97899,5068,47,complete,2024-08-23T00:44:00
97900,4331,1807,view,2024-08-07T03:15:44
97901,9422,1850,view,2024-02-15T15:02:36
97902,2156,1527,view,2024-11-10T23:11:07
97903,3507,926,complete,2024-05-24T03:35:14
97904,4593,1217,view,2024-06-29T15:32:05
97905,6374,1222,view,2024-04-18T05:40:40
97906,1113,1598,view,2024-08-03T07:34:47
97907,2247,1761,view,2024-10-20T06:06:23
97908,8447,216,view,2024-01-12T14:32:30
97909,139,183,view,2024-01-24T06:11:59
97910,4363,1235,view,2024-04-27T08:33:59
97911,7770,113,view,2024-10-10T15:31:23
97912,5564,1188,view,2024-07-14T21:47:38
97913,2440,1420,view,2024-09-17T21:26:30
97914,6938,1395,view,2024-06-14T09:04:34
97915,2682,893,view,2024-12-30T00:34:05
97916,7374,1506,complete,2024-10-26T16:29:32
97917,5208,979,view,2024-08-12T00:37:03
97918,8684,1881,view,2024-01-18T00:51:28
97919,2930,459,view,2024-07-22T22:18:38
97920,5821,1463,view,2024-09-14T19:29:45
97921,3760,1407,view,2024-01-06T03:11:09
97922,7119,245,view,2024-12-01T21:18:05
97923,2597,840,complete,2024-10-04T04:17:35
97924,1245,571,view,2024-03-01T05:58:24
97925,6213,443,complete,2024-05-26T08:48:26
97926,8155,1685,complete,2024-11-14T01:31:28
97927,6252,1817,view,2024-07-12T08:09:59
97928,2498,274,view,2024-10-09T21:31:45
97929,726,544,view,2024-07-18T17:14:57
97930,9290,1350,complete,2024-02-25T22:53:06
97931,6608,615,view,2024-03-03T11:38:25
97932,9010,1875,view,2024-04-09T00:23:51
97933,934,1512,view,2024-08-10T14:13:42
97934,3559,811,view,2024-01-07T01:11:49
97935,1326,1282,view,2024-10-11T20:37:01
97936,8282,1023,view,2024-11-05T00:23:02
97937,7521,1302,view,2024-08-21T23:26:43
97938,2355,526,view,2024-10-28T22:13:28
97939,9370,172,view,2024-04-02T05:31:53
97940,9728,1858,view,2024-04-30T11:16:15
97941,6600,330,view,2024-02-21T00:08:25
97942,9292,597,view,2024-10-28T21:56:09
97943,1734,40,view,2024-11-23T06:28:29
97944,7186,1797,view,2024-07-13T02:16:51
97945,8788,1020,view,2024-04-14T11:39:41
97946,3491,1771,view,2024-12-16T22:28:54
97947,6573,1531,view,2024-08-21T19:38:38
97948,6107,593,view,2024-06-23T15:12:20
97949,1191,719,view,2024-07-14T17:43:32
97950,1504,24,view,2024-04-24T19:31:54
97951,6942,453,view,2024-06-26T14:02:15
97952,9509,1129,view,2024-05-04T15:44:57
97953,4652,319,complete,2024-03-07T06:38:07
97954,1816,1586,view,2024-03-04T19:04:20
97955,593,332,complete,2024-07-14T19:28:10
97956,409,1346,view,2024-11-02T17:23:56
97957,963,1134,complete,2024-01-25T17:34:51
97958,243,1341,view,2024-05-23T22:22:30
97959,5264,68,view,2024-05-11T01:38:20
97960,315,187,complete,2024-01-31T01:28:49
97961,5893,823,view,2024-05-02T19:44:48
97962,5094,504,view,2024-06-06T17:17:41
97963,5998,714,view,2024-03-13T02:46:53
97964,4705,359,view,2024-11-20T06:12:43
97965,6650,504,view,2024-09-04T12:11:59
97966,9509,749,view,2024-04-25T20:14:54
97967,9704,1607,view,2024-08-26T12:43:22
97968,2942,879,view,2024-08-27T07:22:02
97969,5168,827,view,2024-03-31T21:49:21
97970,2652,144,view,2024-10-14T05:46:24
97971,4845,1730,view,2024-07-09T02:01:07
97972,9177,353,view,2024-02-24T05:53:28
97973,251,1499,view,2024-08-17T23:59:53
97974,525,651,view,2024-08-21T12:14:08
97975,7080,1652,view,2024-05-02T13:53:33
97976,8564,226,complete,2024-11-07T23:49:26
97977,7526,1580,view,2024-12-19T10:06:01
97978,7284,64,view,2024-10-09T02:30:07
97979,6080,1498,complete,2024-12-28T01:13:30
97980,7893,1705,view,2024-12-28T12:27:32
97981,655,1286,view,2024-09-24T22:34:26
97982,9790,1880,view,2024-11-22T09:03:20
97983,7131,1621,complete,2024-12-22T07:17:47
97984,8603,1674,view,2024-09-29T12:22:29
97985,9648,1372,view,2024-02-22T16:14:55
97986,1321,1339,view,2024-01-14T09:43:36
97987,2991,630,view,2024-04-15T19:34:00
97988,3424,1135,complete,2024-03-21T05:37:13
97989,2788,187,view,2024-01-14T06:09:44
97990,2451,343,view,2024-02-06T21:42:23
97991,617,1507,view,2024-06-06T05:28:42
97992,4188,970,view,2024-01-23T07:09:21
97993,7175,1493,view,2024-04-22T00:36:01
97994,2900,1402,view,2024-02-24T01:42:26
97995,5038,806,view,2024-11-19T07:30:40
97996,9320,70,view,2024-06-09T21:06:21
97997,2909,1972,complete,2024-11-29T00:42:14
97998,270,691,view,2024-03-30T11:21:58
97999,1947,1428,view,2024-10-17T16:57:40
98000,2040,1113,view,2024-11-30T18:02:34
98001,9187,1595,view,2024-07-10T23:31:17
98002,3448,1644,view,2024-05-23T18:30:28
98003,2790,773,view,2024-08-30T08:38:35
98004,3637,182,complete,2024-08-20T22:39:02
98005,7109,1490,view,2024-09-05T09:29:40
98006,1126,1606,view,2024-10-24T04:04:11
98007,2436,1011,view,2024-10-13T01:13:04
98008,9037,181,complete,2024-07-05T07:13:13
98009,4871,632,view,2024-09-25T07:44:18
98010,8372,404,view,2024-10-13T18:49:41
98011,7039,1433,view,2024-03-12T02:13:39
98012,1589,174,view,2024-08-09T23:54:33
98013,6892,74,view,2024-07-15T16:56:20
98014,801,519,view,2024-04-28T19:55:13
98015,1718,1090,view,2024-05-31T15:31:24
98016,7037,1050,view,2024-08-31T20:12:09
98017,9107,501,view,2024-07-20T16:32:44
98018,6802,203,complete,2024-12-18T17:34:11
98019,6866,434,view,2024-05-20T18:51:15
98020,1773,303,complete,2024-07-16T13:54:44
98021,8691,1259,view,2024-11-09T16:53:28
98022,5993,861,view,2024-05-12T17:01:00
98023,7905,487,view,2024-06-26T15:37:34
98024,9005,727,view,2024-06-08T12:12:42
98025,113,261,view,2024-01-12T17:07:46
98026,3523,1156,view,2024-05-24T01:54:09
98027,5570,888,view,2024-01-07T17:37:10
98028,5171,1123,view,2024-09-12T15:05:52
98029,7917,882,view,2024-11-27T18:07:04
98030,3261,1438,view,2024-11-02T17:21:53
98031,3783,610,view,2024-05-05T01:42:18
98032,9773,342,view,2024-07-01T14:14:29
98033,1455,303,view,2024-05-21T04:22:14
98034,2305,1981,view,2024-08-19T09:50:12
98035,5037,383,view,2024-10-22T23:00:36
98036,2104,322,complete,2024-12-15T08:21:46
98037,4061,1119,view,2024-08-11T12:37:06
98038,2146,80,view,2024-07-02T02:48:32
98039,7604,159,complete,2024-05-19T23:20:57
98040,3380,491,view,2024-10-03T05:34:18
98041,8573,1844,complete,2024-03-17T10:14:39
98042,381,71,view,2024-10-12T15:25:16
98043,2941,197,complete,2024-08-28T19:12:01
98044,8248,1330,view,2024-03-04T08:15:41
98045,580,1792,complete,2024-11-13T05:58:51
98046,359,1239,view,2024-08-08T22:43:00
98047,7771,1369,view,2024-09-19T01:57:31
98048,3308,786,view,2024-02-02T01:50:53
98049,1813,561,complete,2024-07-25T22:42:47
98050,4456,1526,view,2024-07-24T05:16:50
98051,7424,140,view,2024-10-26T06:27:28
98052,1954,1878,view,2024-08-30T20:44:47
98053,2016,152,view,2024-09-09T22:16:50
98054,119,1643,view,2024-09-15T00:50:40
98055,2098,357,view,2024-02-11T13:44:41
98056,9560,814,view,2024-08-29T10:13:22
98057,5888,882,complete,2024-04-08T15:35:53
98058,1347,1165,complete,2024-01-16T20:28:44
98059,5088,916,view,2024-05-13T14:15:24
98060,9770,1271,view,2024-04-18T21:31:32
98061,6203,1991,complete,2024-07-13T11:18:19
98062,4405,1628,view,2024-11-22T18:26:43
98063,389,486,view,2024-04-07T14:14:18
98064,5176,583,view,2024-06-09T15:25:47
98065,5925,1101,view,2024-10-08T22:56:04
98066,2778,464,view,2024-05-19T00:18:05
98067,1899,490,view,2024-12-23T01:17:20
98068,6835,538,view,2024-03-08T00:09:36
98069,2542,1632,view,2024-08-13T10:14:57
98070,4757,1023,complete,2024-12-25T13:16:56
98071,9684,903,complete,2024-02-01T11:57:11
98072,7410,1061,complete,2024-09-29T19:22:25
98073,8923,1603,view,2024-11-20T22:27:17
98074,6532,1229,view,2024-07-26T11:58:26
98075,7186,1718,complete,2024-08-15T06:49:46
98076,2474,117,complete,2024-03-16T19:04:02
98077,1914,465,view,2024-05-20T03:25:12
98078,4707,1331,complete,2024-07-21T20:47:49
98079,346,879,view,2024-01-21T02:02:17
98080,5472,951,complete,2024-05-21T20:49:29
98081,1598,922,view,2024-07-31T02:48:43
98082,5041,1444,view,2024-12-15T03:30:04
98083,6684,259,view,2024-03-17T14:49:05
98084,1466,1293,complete,2024-01-20T14:16:08
98085,2377,1933,complete,2024-06-21T09:06:28
98086,8273,185,view,2024-05-29T16:19:13
98087,4986,1346,view,2024-11-11T23:35:20
98088,607,1627,view,2024-07-30T13:25:14
98089,6976,1342,complete,2024-02-23T03:11:07
98090,5666,782,view,2024-09-20T10:39:11
98091,3304,1188,view,2024-11-14T14:48:50
98092,4603,640,view,2024-01-01T13:44:05
98093,4196,249,view,2024-12-17T02:25:41
98094,8917,687,view,2024-05-03T14:12:40
98095,2948,486,view,2024-04-07T11:59:26
98096,8092,1317,view,2024-11-30T21:17:50
98097,1252,341,view,2024-02-22T17:25:49
98098,6764,603,view,2024-06-03T17:44:19
98099,91,1574,view,2024-01-10T04:17:27
98100,2697,1414,view,2024-02-24T21:57:41
98101,2610,1697,complete,2024-10-18T15:47:32
98102,6025,268,view,2024-04-18T03:46:36
98103,6812,1118,complete,2024-04-17T00:48:16
98104,6254,649,complete,2024-02-18T21:58:31
98105,5094,1591,view,2024-10-01T05:29:39
98106,1542,809,view,2024-02-16T20:24:06
98107,8436,1678,view,2024-02-06T03:50:29
98108,7720,1547,view,2024-07-06T19:44:05
98109,1494,179,view,2024-10-05T17:53:22
98110,8446,266,view,2024-03-29T17:11:09
98111,6652,1262,view,2024-10-18T12:04:11
98112,6065,1155,view,2024-12-08T12:02:16
98113,1880,788,complete,2024-07-14T09:53:12
98114,693,1522,complete,2024-04-19T08:25:48
98115,9708,1947,view,2024-08-26T15:05:34
98116,3067,674,complete,2024-05-29T14:34:42
98117,5782,445,view,2024-02-29T19:23:03
98118,9713,1731,view,2024-10-11T12:07:16
98119,15,1654,view,2024-06-24T00:14:52
98120,262,1366,view,2024-04-11T19:06:07
98121,5651,248,view,2024-04-06T19:36:55
98122,4689,891,view,2024-10-03T23:31:59
98123,3706,555,view,2024-11-06T22:34:06
98124,514,1469,view,2024-09-25T07:56:26
98125,9133,18,complete,2024-06-08T16:17:20
98126,4628,514,view,2024-08-05T08:11:27
98127,1231,713,view,2024-11-17T03:07:26
98128,112,1993,view,2024-10-07T12:02:05
98129,458,637,view,2024-04-29T19:19:57
98130,7989,661,view,2024-07-29T08:39:12
98131,1121,1195,view,2024-05-21T03:41:26
98132,6256,1332,view,2024-01-14T05:25:28
98133,9706,1621,view,2024-06-20T22:44:00
98134,2160,103,view,2024-01-09T14:14:53
98135,444,1332,view,2024-01-26T20:59:25
98136,6912,115,view,2024-04-03T01:27:07
98137,8256,960,complete,2024-09-29T00:00:04
98138,8865,553,view,2024-04-27T10:40:35
98139,6794,1455,view,2024-02-24T00:04:08
98140,4486,343,view,2024-11-05T21:32:12
98141,1009,380,view,2024-03-08T19:26:11
98142,1703,1225,complete,2024-03-29T11:20:19
98143,9421,594,complete,2024-05-05T22:49:36
98144,1534,810,view,2024-10-08T20:09:47
98145,2219,342,view,2024-05-03T01:51:40
98146,3193,588,complete,2024-10-16T14:33:59
98147,9804,1327,view,2024-01-10T02:51:55
98148,5823,1318,view,2024-04-17T09:21:21
98149,5465,328,complete,2024-04-29T00:30:55
98150,2178,1603,view,2024-09-27T10:27:04
98151,1398,918,view,2024-10-14T23:52:26
98152,7747,1707,view,2024-01-10T20:07:17
98153,8069,1921,view,2024-05-24T06:25:23
98154,8787,935,view,2024-07-13T02:53:14
98155,6018,1894,view,2024-10-07T04:56:09
98156,445,737,view,2024-10-02T04:38:44
98157,1805,1390,view,2024-02-13T00:51:03
98158,489,636,view,2024-01-21T09:35:34
98159,1361,567,view,2024-11-16T03:42:07
98160,2106,181,view,2024-11-17T14:55:13
98161,9453,369,complete,2024-09-13T13:02:31
98162,1860,1640,view,2024-06-16T13:56:30
98163,5795,1058,view,2024-02-20T03:52:41
98164,8995,1660,view,2024-01-13T12:52:28
98165,525,336,view,2024-07-16T22:39:05
98166,237,673,view,2024-12-09T02:24:50
98167,2904,1822,view,2024-09-07T08:24:52
98168,323,1439,complete,2024-01-13T18:30:28
98169,2213,871,view,2024-02-29T07:47:10
98170,9233,976,view,2024-01-02T03:37:10
98171,3409,352,view,2024-02-13T23:57:52
