enrollment_id,user_id,course_id,enroll_date
21984,8154,54,2024-11-22T11:07:33
21985,4620,157,2024-07-20T09:22:31
21986,2194,48,2024-07-12T19:54:34
21987,4564,95,2024-07-16T12:15:30
21988,9777,90,2024-08-20T17:08:17
21989,3007,150,2024-08-13T07:01:21
21990,4045,72,2024-12-24T05:50:39
21991,1211,104,2024-05-08T09:21:21
21992,1987,199,2024-01-05T13:27:28
21993,3171,133,2024-04-15T05:33:00
21994,7474,52,2024-06-29T10:37:05
21995,1749,1,2024-01-09T01:57:32
21996,758,45,2024-11-08T09:55:10
21997,9370,118,2024-03-05T13:11:25
21998,919,40,2024-01-05T00:13:49
21999,9312,192,2024-11-30T01:28:18
22000,8898,11,2024-05-25T07:42:47
22001,6055,126,2024-08-26T09:29:36
22002,4930,180,2024-09-22T07:06:28
22003,2862,96,2024-05-26T14:46:15
22004,4495,135,2024-10-24T11:13:12
22005,1808,179,2024-07-16T02:07:12
22006,9592,149,2024-09-22T18:38:53
22007,2650,39,2024-05-15T16:16:45
22008,4424,44,2024-01-28T17:13:48
22009,1296,57,2024-08-25T16:58:30
22010,9813,41,2024-10-24T12:27:51
22011,2443,39,2024-12-05T19:10:50
22012,7640,148,2024-05-01T15:26:19
22013,2596,22,2024-03-14T13:57:20
22014,5138,157,2024-11-02T00:54:19
22015,1073,46,2024-09-21T19:29:54
22016,4076,196,2024-06-23T01:28:50
22017,9642,3,2024-07-11T22:50:22
22018,3943,133,2024-04-09T22:56:34
22019,1772,56,2024-08-30T07:18:01
22020,5676,67,2024-09-29T15:01:42
22021,1018,89,2024-12-16T23:46:54
22022,3693,160,2024-03-11T13:11:15
22023,8711,97,2024-06-03T06:44:25
22024,2352,109,2024-06-14T21:13:15
22025,9328,41,2024-09-03T11:28:03
22026,2773,29,2024-09-12T12:22:35
22027,912,103,2024-03-22T05:54:50
22028,9008,111,2024-03-03T02:55:10
22029,974,109,2024-12-06T20:16:25
22030,3103,194,2024-08-20T03:16:19
22031,7463,11,2024-10-14T19:22:28
22032,1801,187,2024-05-02T22:17:45
22033,809,95,2024-06-09T19:49:48
22034,5439,132,2024-03-31T13:18:55
22035,5134,93,2024-04-14T02:00:38
22036,8762,54,2024-03-12T20:11:57
22037,970,121,2024-06-24T16:12:45
22038,4080,195,2024-12-23T18:58:10
22039,1880,2,2024-07-12T09:46:20
22040,3320,100,2024-07-03T03:32:27
22041,4706,78,2024-05-03T20:25:35
22042,6612,48,2024-11-04T15:59:00
22043,388,68,2024-03-07T05:08:28
22044,8068,44,2024-03-03T03:28:32
22045,5958,190,2024-12-20T04:54:30
22046,2490,128,2024-05-19T07:15:30
22047,7510,94,2024-08-08T07:02:53
22048,8708,83,2024-02-29T15:45:28
22049,5938,19,2024-01-07T19:27:19
22050,3845,172,2024-06-11T11:24:21
22051,2891,159,2024-02-01T06:48:43
22052,1443,62,2024-12-10T00:27:42
22053,723,143,2024-06-04T02:22:28
22054,8948,157,2024-05-15T15:36:56
22055,2251,67,2024-07-29T18:40:30
22056,1909,86,2024-02-02T12:16:47
22057,2587,175,2024-02-25T01:17:52
22058,8578,84,2024-11-10T09:17:04
22059,6127,125,2024-08-22T19:09:16
22060,6774,7,2024-02-21T23:18:15
22061,8191,196,2024-01-11T18:54:00
22062,4088,129,2024-09-11T00:50:19
22063,9684,199,2024-05-23T06:15:41
22064,5079,22,2024-08-10T09:59:38
22065,8143,57,2024-10-08T14:40:49
22066,3319,94,2024-12-26T04:25:38
22067,3039,125,2024-03-02T05:34:17
22068,9265,73,2024-02-28T14:34:38
22069,769,186,2024-08-18T02:46:19
22070,9179,27,2024-04-21T00:11:56
22071,5558,38,2024-02-15T10:45:28
22072,5263,128,2024-01-28T16:53:54
22073,197,76,2024-05-05T06:39:59
22074,2308,141,2024-12-24T20:52:06
22075,1390,97,2024-12-01T19:27:06
22076,6740,143,2024-12-26T18:19:15
22077,5312,80,2024-10-25T11:55:01
22078,3559,98,2024-06-08T10:15:21
22079,2991,48,2024-03-25T19:19:17
22080,5998,15,2024-01-17T07:51:19
22081,9862,99,2024-02-28T21:20:18
22082,9610,40,2024-08-17T16:21:46
22083,6254,30,2024-05-03T09:36:30
22084,6234,112,2024-05-02T15:30:45
22085,9779,23,2024-10-21T03:57:12
22086,4668,9,2024-09-15T04:45:46
22087,4403,160,2024-09-29T07:01:06
22088,6206,35,2024-08-13T20:35:05
22089,9124,49,2024-06-05T04:59:30
22090,6989,96,2024-03-31T07:54:31
22091,9735,173,2024-06-18T06:48:16
22092,1993,16,2024-04-04T21:38:06
22093,4060,32,2024-06-28T22:00:40
22094,7204,25,2024-09-16T13:42:25
22095,6894,94,2024-10-06T16:45:53
22096,3145,37,2024-11-11T11:46:53
22097,6883,37,2024-02-29T20:57:44
22098,7471,163,2024-09-07T18:51:01
22099,9727,45,2024-06-07T16:28:47
22100,2675,136,2024-03-07T22:30:57
22101,4549,175,2024-11-17T01:06:19
22102,9053,36,2024-08-29T17:24:09
22103,1553,118,2024-10-07T16:14:14
22104,6015,82,2024-04-25T05:03:43
22105,1393,103,2024-09-14T21:40:37
22106,8573,138,2024-10-23T16:29:19
22107,5339,1,2024-03-10T20:39:12
22108,649,196,2024-01-17T14:24:57
22109,6395,143,2024-06-16T13:32:24
22110,4661,96,2024-05-26T09:44:17
22111,821,92,2024-01-30T12:21:02
22112,472,87,2024-05-10T04:31:07
22113,8055,131,2024-09-14T13:53:40
22114,122,115,2024-04-10T16:00:08
22115,5446,32,2024-08-30T03:27:48
22116,7696,148,2024-07-18T18:17:42
22117,4877,56,2024-01-11T12:17:26
22118,2796,78,2024-09-08T00:01:08
22119,4217,99,2024-09-16T17:53:02
22120,2187,104,2024-08-02T01:47:16
22121,2135,42,2024-05-11T21:41:49
22122,2178,73,2024-02-07T17:00:02
22123,2300,60,2024-03-16T13:10:02
22124,5982,184,2024-03-20T12:31:36
22125,1384,175,2024-10-08T02:47:01
22126,4143,152,2024-02-11T13:01:29
22127,1969,41,2024-03-27T14:50:22
22128,6645,4,2024-09-11T06:15:29
22129,2473,76,2024-07-28T01:24:38
22130,5495,179,2024-10-22T06:21:08
22131,9443,1,2024-11-26T15:00:04
22132,5907,14,2024-01-16T16:59:52
22133,3111,138,2024-01-17T22:28:08
22134,8327,97,2024-04-15T20:55:19
22135,8802,164,2024-08-10T21:06:15
22136,9250,42,2024-07-26T13:16:25
22137,6572,122,2024-11-26T18:07:04
22138,3775,48,2024-11-26T11:48:54
22139,4656,18,2024-03-28T04:01:16
22140,259,89,2024-09-30T13:13:38
22141,6869,76,2024-11-28T06:12:11
22142,6818,60,2024-03-01T23:39:44
22143,5745,156,2024-01-25T22:41:19
22144,9108,181,2024-11-14T00:54:24
22145,3943,9,2024-09-06T11:17:13
22146,238,152,2024-02-02T12:12:53
22147,3356,148,2024-03-09T15:42:39
22148,8880,197,2024-11-26T07:16:09
22149,7905,27,2024-02-28T23:15:05
22150,6602,101,2024-02-06T15:30:36
22151,5707,168,2024-11-17T21:18:30
22152,1159,199,2024-03-08T03:30:19
22153,595,83,2024-10-30T17:48:09
22154,1751,54,2024-01-30T14:52:57
22155,403,86,2024-05-24T12:20:46
22156,9014,82,2024-10-17T22:53:39
22157,3839,143,2024-04-24T23:35:45
22158,2541,97,2024-07-17T14:14:14
22159,5879,103,2024-09-14T09:14:34
22160,7491,179,2024-12-20T01:37:38
22161,9890,197,2024-12-09T02:13:05
22162,5535,40,2024-02-13T17:59:58
22163,5287,197,2024-10-03T05:07:58
22164,1614,171,2024-05-24T15:51:12
22165,6580,64,2024-07-28T01:33:56
22166,5652,135,2024-02-29T16:09:22
22167,3680,2,2024-12-03T18:28:22
22168,3553,30,2024-06-18T02:35:49
22169,7239,52,2024-07-30T01:13:36
22170,4997,101,2024-06-11T00:10:45
22171,1465,103,2024-07-27T01:52:56
22172,6283,33,2024-07-12T23:42:37
22173,4883,9,2024-06-04T21:54:36
22174,6246,11,2024-04-25T17:08:05
22175,6612,124,2024-12-13T01:13:50
22176,3101,76,2024-01-04T06:37:48
22177,4114,138,2024-02-10T09:10:29
22178,4094,54,2024-10-23T13:02:36
22179,8125,75,2024-08-14T08:32:51
22180,4852,97,2024-02-12T14:48:24
22181,8879,148,2024-07-25T03:46:17
22182,3580,5,2024-05-06T21:13:10
22183,8793,24,2024-04-11T19:21:28
22184,9236,160,2024-08-04T00:49:51
22185,5446,31,2024-07-27T15:22:52
22186,9572,106,2024-01-23T17:08:39
22187,4529,44,2024-05-31T06:03:43
22188,7567,147,2024-04-30T02:55:16
22189,9234,24,2024-04-28T16:20:56
22190,1574,118,2024-10-18T07:13:14
22191,5721,12,2024-02-21T20:55:04
22192,9556,178,2024-11-21T03:00:19
22193,9203,85,2024-11-20T23:43:45
22194,1257,115,2024-09-18T15:31:09
22195,1128,25,2024-01-01T08:56:52
22196,9216,179,2024-01-17T12:52:35
22197,2785,117,2024-11-04T14:19:29
22198,6082,142,2024-05-30T18:54:43
22199,1050,72,2024-03-09T23:55:26
22200,5184,29,2024-08-09T08:56:45
22201,2302,25,2024-12-26T10:13:36
22202,9347,87,2024-07-14T03:25:00
22203,30,187,2024-12-21T13:41:46
22204,8979,100,2024-12-28T02:57:04
22205,9363,185,2024-07-12T08:05:36
22206,3199,140,2024-06-20T18:00:51
22207,1365,178,2024-09-04T21:12:34
22208,9734,140,2024-07-22T15:55:28
22209,4494,82,2024-07-05T14:02:23
22210,8506,100,2024-04-04T23:23:21
22211,2696,176,2024-11-19T01:56:50
22212,6646,178,2024-05-01T19:41:39
22213,8722,19,2024-07-21T06:01:49
22214,5881,112,2024-05-07T02:35:04
22215,8150,53,2024-10-28T08:16:11
22216,5860,35,2024-10-13T02:59:52
22217,8504,113,2024-05-30T13:46:56
22218,996,155,2024-09-04T16:46:54
22219,6866,67,2024-06-05T00:21:48
22220,7497,51,2024-04-19T10:16:37
22221,2632,105,2024-12-03T23:00:13
22222,264,147,2024-06-04T01:42:23
22223,7685,43,2024-10-17T20:34:26
22224,8213,35,2024-04-30T16:47:36
22225,9389,15,2024-10-28T00:11:00
22226,5044,144,2024-10-16T11:13:10
22227,5117,99,2024-02-16T02:50:54
22228,3134,69,2024-08-19T09:11:47
22229,8398,199,2024-06-18T01:42:14
22230,1637,85,2024-10-08T06:13:26
22231,8823,169,2024-02-20T05:10:27
22232,7812,182,2024-03-25T13:13:06
22233,4536,193,2024-04-25T00:43:51
22234,1099,30,2024-09-12T17:42:07
22235,290,147,2024-03-11T00:26:55
22236,2605,88,2024-02-13T09:59:12
22237,208,46,2024-08-25T02:24:44
22238,8464,60,2024-02-24T17:22:13
22239,3679,79,2024-10-04T14:58:08
22240,8607,24,2024-12-27T05:44:17
22241,3469,164,2024-06-18T08:55:15
22242,9477,177,2024-11-10T01:17:18
22243,4987,187,2024-02-26T05:55:07
22244,9855,14,2024-03-10T12:49:36
22245,9234,39,2024-01-30T04:01:02
22246,4091,8,2024-03-16T01:45:38
22247,6804,176,2024-03-12T01:53:10
22248,2295,80,2024-01-07T15:27:20
22249,2462,81,2024-04-28T16:45:18
22250,7946,197,2024-09-25T00:54:57
22251,9536,41,2024-01-25T20:11:10
22252,5674,35,2024-01-18T15:49:51
22253,3368,192,2024-04-20T10:04:26
22254,944,181,2024-03-04T08:09:25
22255,4157,54,2024-08-25T13:46:34
22256,166,165,2024-04-08T05:31:51
22257,1906,180,2024-07-25T13:38:39
22258,3057,18,2024-03-25T06:11:47
22259,9516,21,2024-11-05T01:44:41
22260,351,42,2024-02-13T19:04:22
22261,3310,65,2024-04-19T06:52:48
22262,5662,136,2024-10-11T13:37:18
22263,932,114,2024-07-07T14:05:49
22264,3839,101,2024-12-30T03:37:59
22265,9306,167,2024-07-17T11:36:35
22266,8059,61,2024-12-22T03:24:01
22267,1990,188,2024-12-07T17:57:25
22268,9578,197,2024-08-08T17:25:27
22269,3485,187,2024-10-27T00:05:15
22270,7887,10,2024-11-30T17:13:56
22271,1117,191,2024-09-28T20:38:20
22272,8326,198,2024-12-02T06:13:26
22273,9420,7,2024-02-13T11:08:19
22274,6963,35,2024-02-04T23:18:16
22275,5968,91,2024-07-01T22:35:31
22276,7905,42,2024-12-01T00:57:17
22277,4534,88,2024-08-26T20:11:26
22278,8872,29,2024-06-22T09:48:27
22279,2670,155,2024-02-29T14:01:03
22280,9440,38,2024-11-16T13:07:15
22281,1192,2,2024-10-22T06:59:19
22282,1131,25,2024-06-06T18:32:10
22283,1404,194,2024-08-16T09:44:44
22284,5631,38,2024-08-24T16:06:58
22285,9523,59,2024-08-18T17:03:14
22286,5031,106,2024-08-26T01:15:34
22287,1382,7,2024-04-17T20:12:45
22288,370,177,2024-08-11T10:48:43
22289,5093,196,2024-09-25T05:22:05
22290,3795,108,2024-07-23T14:33:36
22291,6315,41,2024-02-07T11:46:19
22292,5701,179,2024-09-10T02:10:10
22293,9369,105,2024-03-03T11:32:39
22294,8568,94,2024-07-18T11:54:44
22295,2761,24,2024-09-28T04:42:40
22296,1944,36,2024-03-18T08:19:44
22297,958,80,2024-02-13T01:36:13
22298,9003,138,2024-10-12T14:00:47
22299,4923,21,2024-08-01T10:12:10
22300,6630,27,2024-01-08T17:30:13
22301,1534,55,2024-01-23T03:24:00
22302,6886,85,2024-03-26T04:23:54
22303,8602,133,2024-12-05T21:18:01
22304,54,117,2024-06-16T18:26:52
22305,4797,59,2024-06-12T23:38:23
22306,9291,164,2024-06-08T03:48:42
22307,2397,74,2024-01-09T03:08:41
22308,9167,34,2024-10-13T10:00:09
22309,7852,52,2024-09-24T06:23:07
22310,4922,134,2024-10-16T09:04:41
22311,7254,142,2024-03-06T06:43:34
22312,4840,59,2024-10-01T06:32:39
22313,2559,57,2024-01-01T19:51:42
22314,8331,120,2024-01-25T05:29:52
22315,2521,37,2024-01-03T02:10:11
22316,4638,186,2024-05-15T02:03:43
22317,3828,32,2024-12-29T14:26:49
22318,6630,20,2024-03-17T09:27:21
22319,1338,126,2024-10-17T11:49:32
22320,2295,81,2024-03-03T15:21:56
22321,2678,189,2024-07-28T10:05:37
22322,6582,185,2024-05-10T17:54:13
22323,73,109,2024-03-16T02:32:31
22324,7237,52,2024-07-30T06:11:05
22325,7320,88,2024-06-02T19:15:50
22326,2142,85,2024-03-14T05:25:57
22327,4531,176,2024-12-05T00:39:11
22328,9999,79,2024-02-07T10:09:04
22329,4553,139,2024-01-02T11:52:25
22330,3502,101,2024-05-04T23:04:17
22331,2078,158,2024-09-02T08:52:48
22332,9841,60,2024-01-19T00:36:10
22333,8527,146,2024-05-06T20:28:54
22334,4756,120,2024-11-10T10:08:28
22335,2616,175,2024-03-10T16:41:32
22336,5357,126,2024-04-14T22:00:23
22337,4173,12,2024-04-04T20:46:41
22338,933,178,2024-12-10T04:52:36
22339,636,102,2024-07-24T14:55:34
22340,6684,112,2024-12-15T04:38:01
22341,5774,40,2024-04-01T05:49:49
22342,3230,192,2024-08-01T12:49:04
22343,1191,19,2024-10-02T15:40:11
22344,5509,87,2024-01-01T17:48:42
22345,12,100,2024-12-29T05:47:29
22346,9642,155,2024-05-17T23:25:53
22347,8061,180,2024-08-02T19:44:18
22348,449,80,2024-09-24T14:59:37
22349,7662,7,2024-03-03T20:26:49
22350,2497,191,2024-12-25T04:44:16
22351,5886,77,2024-06-11T07:23:18
22352,427,55,2024-11-23T04:12:54
22353,7100,91,2024-11-10T16:41:57
22354,9108,159,2024-08-27T05:01:06
22355,3170,139,2024-03-07T09:03:12
22356,447,145,2024-09-13T07:30:13
22357,2251,66,2024-10-29T06:46:46
22358,7112,67,2024-08-07T06:02:10
22359,2682,98,2024-10-24T23:48:49
22360,1402,114,2024-08-25T11:15:50
22361,3408,160,2024-01-25T06:03:19
22362,6762,152,2024-01-24T03:53:49
22363,1044,13,2024-06-24T04:34:26
22364,5364,150,2024-06-03T14:37:53
22365,392,147,2024-07-26T09:04:18
22366,4820,181,2024-09-27T21:13:53
22367,6880,167,2024-06-16T20:21:16
22368,5985,21,2024-03-04T16:43:19
22369,1286,144,2024-11-15T11:30:48
22370,6364,135,2024-06-26T15:10:15
22371,5128,84,2024-10-20T17:06:04
22372,6590,112,2024-06-18T09:11:29
22373,8834,126,2024-12-28T13:25:55
22374,9238,78,2024-04-04T18:51:23
22375,4038,154,2024-11-29T03:13:29
22376,6855,86,2024-03-29T05:05:00
22377,9350,105,2024-03-09T20:39:09
22378,3250,76,2024-11-23T17:07:32
22379,1544,113,2024-08-03T20:31:28
22380,792,31,2024-12-11T11:04:14
22381,8629,104,2024-03-21T07:36:02
22382,5171,68,2024-12-08T12:58:03
22383,6044,168,2024-12-04T16:22:52
22384,6099,27,2024-07-13T19:15:58
22385,7449,137,2024-08-24T16:08:53
22386,7212,93,2024-12-12T18:57:39
22387,4783,16,2024-05-29T15:51:27
22388,7799,200,2024-09-18T10:26:42
22389,3960,111,2024-11-02T15:38:26
22390,4365,113,2024-12-08T19:57:22
22391,1717,13,2024-03-20T03:59:18
22392,3637,60,2024-03-24T07:11:35
22393,7871,79,2024-11-12T08:13:29
22394,7362,188,2024-07-06T19:57:54
22395,5672,137,2024-06-07T06:15:34
22396,8381,181,2024-12-15T13:48:13
22397,5727,120,2024-10-17T02:23:38
22398,7558,125,2024-02-02T08:25:44
22399,7783,108,2024-07-15T09:04:33
22400,2719,32,2024-05-10T13:49:14
22401,2406,55,2024-09-03T14:37:35
22402,7888,153,2024-02-14T06:58:25
22403,8004,169,2024-12-09T00:41:57
22404,7719,26,2024-09-02T02:20:01
22405,9095,109,2024-07-29T14:53:29
22406,8533,157,2024-12-20T14:15:06
22407,2882,128,2024-11-11T02:05:58
22408,6711,82,2024-10-18T06:54:11
22409,644,36,2024-11-17T05:36:38
22410,21,97,2024-10-25T05:56:23
22411,678,84,2024-06-05T07:28:58
22412,9292,131,2024-03-09T18:04:06
22413,2651,59,2024-06-03T10:21:39
22414,3470,162,2024-06-25T15:44:59
22415,7887,6,2024-02-10T16:23:09
22416,4184,159,2024-04-06T05:57:47
22417,7087,160,2024-06-17T13:40:16
22418,7378,42,2024-08-02T10:24:38
22419,5685,57,2024-04-28T08:02:09
22420,2688,73,2024-10-28T17:53:56
22421,6597,46,2024-02-12T04:47:10
22422,1417,112,2024-01-01T07:38:50
22423,4406,88,2024-01-29T21:19:26
22424,7075,56,2024-03-14T17:44:04
22425,492,178,2024-03-01T05:11:39
22426,760,123,2024-09-14T19:17:17
22427,3502,158,2024-07-15T10:47:03
22428,8193,164,2024-11-03T05:36:16
22429,2089,26,2024-03-01T21:57:35
22430,3657,50,2024-03-19T02:37:17
22431,4768,130,2024-12-15T13:15:01
22432,212,106,2024-03-28T14:49:36
22433,7976,108,2024-10-05T09:57:26
22434,3723,7,2024-08-24T10:10:59
22435,304,155,2024-02-29T04:02:50
22436,4787,80,2024-02-08T12:08:20
22437,3773,49,2024-09-18T09:03:55
22438,1782,46,2024-07-28T22:25:26
22439,3226,154,2024-11-25T18:38:21
22440,9000,65,2024-07-16T07:51:07
22441,6740,2,2024-10-10T22:15:03
22442,7274,79,2024-03-27T22:01:14
22443,9969,192,2024-05-15T15:58:09
22444,4204,64,2024-12-14T15:16:39
22445,1354,100,2024-03-13T13:25:41
22446,8372,60,2024-06-28T01:38:19
22447,9073,89,2024-10-13T06:57:05
22448,6275,137,2024-08-21T01:12:45
22449,1831,15,2024-10-09T20:27:41
22450,4699,165,2024-11-28T11:47:15
22451,4003,6,2024-01-25T14:00:18
22452,2801,171,2024-07-24T04:37:31
22453,6903,45,2024-07-04T04:45:26
22454,4264,76,2024-05-06T08:38:19
22455,223,199,2024-10-02T01:20:28
22456,2238,156,2024-12-30T05:49:13
22457,2579,180,2024-10-23T19:21:43
22458,1779,106,2024-10-12T22:39:24
22459,621,163,2024-09-28T23:25:46
22460,9406,66,2024-01-08T16:24:29
22461,4055,154,2024-06-06T16:45:33
22462,7467,148,2024-12-13T20:05:29
22463,5431,190,2024-07-06T07:09:40
22464,6380,129,2024-07-10T11:10:14
22465,4264,92,2024-05-29T18:27:03
22466,2241,181,2024-02-06T21:12:08
22467,8044,30,2024-09-09T16:25:43
22468,1363,188,2024-01-17T20:58:18
22469,2241,10,2024-06-13T01:54:36
22470,5522,109,2024-10-20T09:56:05
22471,6536,150,2024-09-01T08:05:59
22472,6745,29,2024-10-07T22:07:34
22473,8285,69,2024-05-23T18:49:53
22474,1239,136,2024-11-16T14:25:14
22475,6493,181,2024-08-14T00:38:38
22476,4609,139,2024-03-05T21:00:05
22477,7503,154,2024-01-03T10:28:38
22478,3471,147,2024-09-03T12:48:09
22479,4202,147,2024-12-15T01:55:33
22480,5352,158,2024-12-28T20:36:32
22481,5414,36,2024-07-28T00:37:56
22482,7433,170,2024-07-21T23:25:12
22483,5972,184,2024-02-09T00:16:21
22484,7438,9,2024-11-28T13:18:00
22485,3902,135,2024-09-11T01:29:06
22486,3629,18,2024-11-11T19:44:50
22487,1769,137,2024-04-13T11:02:15
22488,5353,134,2024-04-06T01:35:00
22489,2902,198,2024-10-26T03:56:42
22490,1542,45,2024-01-30T03:36:47
22491,2092,150,2024-08-29T05:43:23
22492,9924,79,2024-02-19T11:47:11
22493,7743,198,2024-06-30T09:35:02
22494,8284,87,2024-08-23T14:50:33
22495,4855,160,2024-06-21T15:55:21
22496,8923,195,2024-06-08T03:09:40
22497,5050,121,2024-02-15T08:27:29
22498,5558,144,2024-06-27T21:30:58
22499,4433,130,2024-12-22T14:26:20
22500,8892,195,2024-07-14T09:51:55
22501,7988,41,2024-09-26T19:56:43
22502,5021,179,2024-02-12T23:30:35
22503,3015,14,2024-05-16T20:04:38
22504,6249,177,2024-08-18T11:04:58
22505,2017,177,2024-06-11T17:21:21
22506,978,27,2024-08-13T01:50:52
22507,4211,81,2024-11-27T08:40:07
22508,7035,167,2024-07-26T02:09:59
22509,1259,73,2024-09-06T19:32:18
22510,1298,164,2024-04-05T21:44:20
22511,7398,10,2024-07-29T02:39:04
22512,6873,93,2024-09-26T01:10:09
22513,4130,132,2024-04-26T02:01:47
22514,1733,85,2024-05-15T21:42:35
22515,2943,101,2024-09-13T14:33:14
22516,449,2,2024-07-12T04:50:10
22517,9430,156,2024-03-10T04:53:54
22518,4501,89,2024-10-12T05:19:48
22519,8525,154,2024-09-19T08:38:49
22520,6134,121,2024-01-07T11:03:41
22521,166,30,2024-10-05T03:22:44
22522,4833,9,2024-11-15T04:44:37
22523,2775,129,2024-10-11T05:39:23
22524,9892,56,2024-02-28T12:23:43
22525,9606,56,2024-09-29T10:24:33
22526,9639,61,2024-05-31T18:25:10
22527,5021,45,2024-05-26T08:41:11
22528,7749,141,2024-05-23T03:58:07
22529,4745,142,2024-09-27T06:32:54
22530,9880,138,2024-11-15T05:21:54
22531,447,145,2024-06-04T01:18:53
22532,97,145,2024-07-26T07:59:49
22533,2427,159,2024-05-29T07:32:26
22534,3258,174,2024-10-23T14:22:49
22535,4727,49,2024-03-07T08:06:37
22536,6852,90,2024-08-25T12:51:23
22537,8695,100,2024-12-03T19:50:49
22538,8190,93,2024-05-17T10:36:16
22539,8257,18,2024-08-11T05:01:20
22540,6741,11,2024-11-18T02:52:32
22541,6715,183,2024-02-06T14:00:54
22542,662,96,2024-02-23T17:39:46
22543,8673,131,2024-05-05T16:50:56
22544,6880,104,2024-06-23T01:41:19
22545,4663,144,2024-03-20T06:43:22
22546,7816,137,2024-04-29T15:12:52
22547,3262,68,2024-08-27T12:27:29
22548,406,173,2024-07-15T23:43:27
22549,4861,2,2024-08-18T08:48:24
22550,3561,119,2024-08-07T14:52:58
22551,7857,89,2024-12-12T01:44:20
22552,9310,120,2024-03-04T02:40:51
22553,6691,22,2024-05-13T08:59:11
22554,5332,121,2024-05-06T15:56:27
22555,3441,197,2024-03-27T19:19:02
22556,742,177,2024-08-21T22:15:09
22557,7182,149,2024-04-15T22:56:52
22558,7732,74,2024-09-17T15:41:15
22559,2922,87,2024-06-17T23:56:29
22560,7375,183,2024-08-31T23:56:36
22561,7024,4,2024-09-04T04:15:18
22562,5562,58,2024-01-04T12:11:19
22563,5635,198,2024-10-23T16:57:41
22564,911,118,2024-06-21T13:31:37
22565,4703,187,2024-10-13T16:16:53
22566,1419,26,2024-04-25T16:16:14
22567,5799,113,2024-12-10T07:39:32
22568,7699,197,2024-02-23T00:18:23
22569,4039,167,2024-08-12T23:45:41
22570,3446,104,2024-11-30T15:11:22
22571,132,129,2024-08-24T01:23:02
22572,5863,185,2024-01-09T17:28:49
22573,153,98,2024-06-21T20:11:00
22574,2479,48,2024-04-14T03:01:56
22575,8675,200,2024-08-31T15:48:23
22576,6117,21,2024-07-03T12:59:38
22577,305,159,2024-02-25T10:14:27
22578,2520,186,2024-10-24T00:45:09
22579,6113,175,2024-08-27T18:02:58
22580,993,23,2024-06-09T00:10:18
22581,5648,91,2024-06-13T07:07:28
22582,7598,7,2024-08-17T05:40:29
22583,8907,128,2024-04-28T06:15:54
22584,1710,49,2024-01-25T10:32:31
22585,8019,99,2024-10-23T21:22:31
22586,9250,31,2024-06-19T01:16:11
22587,471,125,2024-08-10T22:56:48
22588,3466,175,2024-08-28T07:02:11
22589,8933,93,2024-06-02T22:19:03
22590,3567,196,2024-07-07T03:13:34
22591,8705,35,2024-01-09T09:16:03
22592,5235,34,2024-08-06T10:16:56
22593,3286,186,2024-01-02T11:51:31
22594,8552,15,2024-08-02T20:37:28
22595,285,78,2024-10-30T15:20:27
22596,3278,85,2024-08-19T04:29:44
22597,2632,71,2024-06-26T14:11:55
22598,1758,81,2024-04-29T05:23:13
22599,5480,170,2024-09-23T09:59:55
22600,9715,146,2024-09-20T23:24:33
22601,5788,38,2024-07-12T09:58:51
22602,9438,64,2024-04-08T23:56:03
22603,9605,29,2024-08-05T03:39:19
22604,5450,118,2024-05-16T16:20:58
22605,4839,115,2024-09-23T06:06:19
22606,9609,10,2024-08-27T22:22:40
22607,8550,17,2024-11-26T08:14:35
22608,3466,160,2024-08-09T17:54:21
22609,6049,189,2024-04-20T09:11:03
22610,6731,115,2024-06-06T12:43:40
22611,4136,84,2024-04-17T02:38:19
22612,3142,81,2024-01-30T05:32:53
22613,4554,174,2024-07-16T16:46:23
22614,197,71,2024-03-16T03:56:06
22615,1875,115,2024-11-07T17:57:52
22616,5831,56,2024-08-24T05:25:05
22617,6680,61,2024-11-07T11:01:12
22618,7987,103,2024-07-14T18:15:27
22619,938,44,2024-11-24T22:25:29
22620,2195,166,2024-04-27T09:21:03
22621,4126,104,2024-02-13T16:59:28
22622,6251,178,2024-06-08T14:21:50
22623,8582,74,2024-06-28T10:33:21
22624,8163,32,2024-04-04T04:33:39
22625,6550,121,2024-04-22T05:26:40
22626,7179,90,2024-11-21T19:04:28
22627,8539,53,2024-06-26T23:59:48
22628,8311,176,2024-07-20T13:18:52
22629,8055,1,2024-09-01T15:13:18
22630,4616,103,2024-05-13T08:22:19
22631,9431,118,2024-03-21T02:27:46
22632,2467,30,2024-06-03T19:51:18
22633,8776,9,2024-10-11T16:45:53
22634,2760,108,2024-08-13T20:12:20
22635,1709,33,2024-07-27T07:56:05
22636,5409,26,2024-11-09T23:05:17
22637,6378,42,2024-07-26T01:57:06
22638,6405,42,2024-02-11T11:36:51
22639,7077,96,2024-05-27T21:30:20
22640,6222,39,2024-04-23T18:39:11
22641,4838,61,2024-10-28T12:37:33
22642,8864,47,2024-08-14T21:52:59
22643,9964,170,2024-07-26T06:29:01
22644,1686,48,2024-01-11T20:33:13
22645,2486,180,2024-04-13T00:02:23
22646,9889,161,2024-04-22T15:08:34
22647,7941,155,2024-05-02T17:40:45
22648,3602,171,2024-01-04T20:03:14
22649,1454,157,2024-11-03T17:05:58
22650,3207,147,2024-08-22T22:20:15
22651,6713,128,2024-03-05T17:25:59
